"Nome Universo";"Data Atualização Dados";"UF";"Localidade";"UO (Cod)";"UO";"Funcional";"Ação + Subtítulo";"Esfera (Cod)";"GND (Cod)";"Mod. Aplic.(Cod)";"Emenda";"Autor";"Autor (UF)";"Partido";"PL";"Acréscimos Autógrafo";"Parecer Emendas";"Dotação Inicial";"Autorizado";"Empenhado";"Liquidado";"Pago";"RP Não-Proc Pago";"RP Proc Pago";"RP Não-Proc Inscrito";"RP Proc Inscrito";"UO (Cod/Desc)";"Autor (Tipo)"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"30";"13620001";"JOSIAS GOMES";"BA";"PT";"0";"";"14905440";"2684430";"2684430";"1121250";"0";"0";"864500";"1080222.6";"1106019.04";"1164240";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"30";"27390005";"ARTHUR OLIVEIRA MAIA";"BA";"SD";"0";"";"14905440";"2684430";"2684430";"1121250";"0";"0";"864500";"1080222.6";"1106019.04";"1164240";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"30";"27430009";"FERNANDO TORRES";"BA";"PSD";"0";"363180";"14905440";"2684430";"2684430";"1121250";"0";"0";"864500";"1080222.6";"1106019.04";"1164240";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"30";"27450001";"JOSÉ NUNES";"BA";"PSD";"0";"";"14905440";"2684430";"2684430";"1121250";"0";"0";"864500";"1080222.6";"1106019.04";"1164240";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"30";"27460001";"LUCIO VIEIRA LIMA";"BA";"PMDB";"0";"";"14905440";"2684430";"2684430";"1121250";"0";"0";"864500";"1080222.6";"1106019.04";"1164240";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"30";"32620005";"JOSÉ ROCHA";"BA";"PR";"0";"";"14905440";"2684430";"2684430";"1121250";"0";"0";"864500";"1080222.6";"1106019.04";"1164240";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"30";"81000354";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"14905440";"2684430";"2684430";"1121250";"0";"0";"864500";"1080222.6";"1106019.04";"1164240";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"30";"81002151";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"1500000";"14905440";"2684430";"2684430";"1121250";"0";"0";"864500";"1080222.6";"1106019.04";"1164240";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"12700005";"JOÃO CARLOS BACELAR";"BA";"PR";"0";"462300";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"13550001";"JOSÉ CARLOS ARAÚJO";"BA";"PSD";"0";"1562300";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"13620001";"JOSIAS GOMES";"BA";"PT";"0";"850000";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"27390005";"ARTHUR OLIVEIRA MAIA";"BA";"SD";"0";"";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"27430009";"FERNANDO TORRES";"BA";"PSD";"0";"";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"27450001";"JOSÉ NUNES";"BA";"PSD";"0";"300000";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"27460001";"LUCIO VIEIRA LIMA";"BA";"PMDB";"0";"1900000";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"32620005";"JOSÉ ROCHA";"BA";"PR";"0";"1500000";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"81000354";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"40";"81002151";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"65746000";"5674600";"5674600";"1316250";"0";"0";"5277265.31";"1413750";"5209382";"3510000";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"12700005";"JOÃO CARLOS BACELAR";"BA";"PR";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"13550001";"JOSÉ CARLOS ARAÚJO";"BA";"PSD";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"13620001";"JOSIAS GOMES";"BA";"PT";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"27390005";"ARTHUR OLIVEIRA MAIA";"BA";"SD";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"27430009";"FERNANDO TORRES";"BA";"PSD";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"27450001";"JOSÉ NUNES";"BA";"PSD";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"27460001";"LUCIO VIEIRA LIMA";"BA";"PMDB";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"32620005";"JOSÉ ROCHA";"BA";"PR";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"81000354";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"90";"81002151";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"";"78750";"78750";"62500";"0";"0";"0";"0";"184434.46";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"12700005";"JOÃO CARLOS BACELAR";"BA";"PR";"0";"";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"13550001";"JOSÉ CARLOS ARAÚJO";"BA";"PSD";"0";"";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"13620001";"JOSIAS GOMES";"BA";"PT";"0";"";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"27390005";"ARTHUR OLIVEIRA MAIA";"BA";"SD";"0";"500000";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"27430009";"FERNANDO TORRES";"BA";"PSD";"0";"";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"27450001";"JOSÉ NUNES";"BA";"PSD";"0";"";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"27460001";"LUCIO VIEIRA LIMA";"BA";"PMDB";"0";"";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"32620005";"JOSÉ ROCHA";"BA";"PR";"0";"";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"81000354";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.0029";"FOMENTO AO SETOR AGROPECUÁRIO - NO ESTADO DA BAHIA";"F";"4";"99";"81002151";"RELATOR GERAL";"NÃO INFORMADO";"S/PARTIDO";"0";"";"1500000";"500000";"500000";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"RELATOR GERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22101";"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"20.608.2014.20ZV.7318";"FOMENTO AO SETOR AGROPECUÁRIO - AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS PARA MUNICÍPIOS - NO ESTADO DA BAHIA";"F";"4";"30";"71060017";"BANCADA DA BAHIA";"BA";"S/PARTIDO";"0";"19415378";"38830756";"19415378";"19415378";"0";"0";"0";"0";"0";"0";"0";"22101 - MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO";"BANCADA ESTADUAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA";"20.573.2042.8924.0029";"TRANSFERÊNCIA DE TECNOLOGIAS DESENVOLVIDAS PARA A AGROPECUÁRIA - NO ESTADO DA BAHIA";"F";"3";"99";"28710003";"AFONSO FLORENCE";"BA";"PT";"0";"300000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22202 - EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA";"20.573.2042.8924.0029";"TRANSFERÊNCIA DE TECNOLOGIAS DESENVOLVIDAS PARA A AGROPECUÁRIA - NO ESTADO DA BAHIA";"F";"3";"99";"28710004";"AFONSO FLORENCE";"BA";"PT";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22202 - EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA";"20.573.2042.8924.0029";"TRANSFERÊNCIA DE TECNOLOGIAS DESENVOLVIDAS PARA A AGROPECUÁRIA - NO ESTADO DA BAHIA";"F";"4";"99";"28710003";"AFONSO FLORENCE";"BA";"PT";"0";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22202 - EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA";"20.573.2042.8924.0029";"TRANSFERÊNCIA DE TECNOLOGIAS DESENVOLVIDAS PARA A AGROPECUÁRIA - NO ESTADO DA BAHIA";"F";"4";"99";"28710004";"AFONSO FLORENCE";"BA";"PT";"0";"300000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22202 - EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"26230";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO";"12.364.2032.8282.7092";"REESTRUTURAÇÃO E EXPANSÃO DE INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR - POLO DA UNIVERSIDADE ABERTA DO BRASIL - COMUNIDADE LAGE DOS NEGROS - NO MUNICÍPIO DE CAMPO FORMOSO - BA";"F";"4";"90";"13620008";"JOSIAS GOMES";"BA";"PT";"0";"300000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26230 - FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO";"DEPUTADO FEDERAL"
"LOA2015 - Despesa Execução";"2015/12/31 00:00:00";"BA";"BAHIA (ESTADO)";"26232";"UNIVERSIDADE FEDERAL DA BAHIA";"12.364.2032.20GK.7028";"FOMENTO ÀS AÇÕES DE GRADUAÇÃO, PÓS-GRADUAÇÃO, ENSINO, PESQUISA E EXTENSÃO - PESQUISA EM CÉLULAS TRONCO - NO ESTADO DA BAHIA";"F";"3";"90";"28800005";"WALTER PINHEIRO";"BA";"PT";"0";"700000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26232 - UNIVERSIDADE FEDERAL DA BAHIA";"SENADOR"
